Title,Price,Image_URL,Product_URL
"Cambridge Ielts 10 with answers","23000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/625413ef70f59.jpg.webp","https://asaxiy.uz/uz/product/cambridge-ielts-10-with-answers"
"Aqlli boshqotirmalar 1-kitob (5+)","32000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/6780f4708e0c2.jpg.webp","https://asaxiy.uz/uz/product/aqlli-boshqotirmalar-1-kitob-5"
"Jahongir Azimov: O'zbekistonda yana bir kun","109000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/679c6cdd5b2f1.jpg.webp","https://asaxiy.uz/uz/product/jahongir-azimov-eshyo-odin-den-v-uzbekistane"
"Toshpo'lat Nuriddin o'g'li: Ma'rifatun nafs. Taqdir hikmat va rahmatdir","75900","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/675ad70eb647e.jpg.webp","https://asaxiy.uz/uz/product/toshpulat-nuriddin-ugli-marifatun-nafs-taqdir-hikmat-va-rahmatdir"
"Gulchehra Raximova : Multilevel Writing Achiever C1","58400","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/673727c214b7d.jpg.webp","https://asaxiy.uz/uz/product/gulchehra-raximova-multilevel-writing-achiever-c1"
"Aqlli qarg‘a 3-4-5-6 yosh (Bolajonlar uchun ertak kitoblar)","42900","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/66e2d4643f4e4.jpg.webp","https://asaxiy.uz/uz/product/juja-bolajonlar-uchun-ertak-kitoblar"
"Sirojiddin Ahmad: Mahmudxo'ja Behbudiy","89000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/66aa1e5e04a69.png.webp","https://asaxiy.uz/uz/product/sirojiddin-ahmad-mahmudhuja-behbudiy"
"Khaled Hosseini: A Thousand Splendid Suns","65000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/64e9d9f701cb9.jpg.webp","https://asaxiy.uz/uz/product/khaled-hosseini-a-thousand-splendid-suns-2"
"Абдулазиз Саиднуриддин угли: Секреты народной медицины","36300","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/63c135c82e58f.jpg.webp","https://asaxiy.uz/uz/product/abdulaziz-saidnuriddin-ugli-sekrety-narodnoi-medicini"
"Komil Sindarov: Temuriylar kutubxonasining siri (qattiq muqova)","49000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/634e88bb82e62.jpg.webp","https://asaxiy.uz/uz/product/komil-sindarov-temuriilar-kutubhonasining-siri-kattik-mukova"
"Komil Sindarov: Qadr kechasidagi qotillik","54000","https://assets.asaxiy.uz/product/main_image/desktop/691dd28a0cb35.jpg","https://asaxiy.uz/uz/product/komil-sindarov-kadr-kechasidagi-kotillik-kattik-mukova"
"Агата Кристи: Десять негритят (мягкий переплёт)","99000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/62720bac38902.jpg.webp","https://asaxiy.uz/uz/product/agata-kristi-desyat-negrityat-myagkii-pereplet"
"Cambridge Ielts 16 with answers (+CD)","69300","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/625425e37e67c.jpg.webp","https://asaxiy.uz/uz/product/cambridge-ielts-16-with-answers-cd"
"Najib Mahfuz: Bir kunlik baxt","36300","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/674af052e8c8f.jpg.webp","https://asaxiy.uz/uz/product/nazhib-mahfuz-bir-kunlik-baht"
"Pirimqul Qodirov: Qora ko‘zlar (lotin)","36300","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/62b3fa598c0df.jpg.webp","https://asaxiy.uz/uz/product/pirimkul-kodirov-kora-kuzlar-lotin"
"To‘xtaxon Dadaboyeva: Ingliz tilining oltin qoidalari","54000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/63c69a4c42950.jpeg","https://asaxiy.uz/uz/product/tuhtahon-dadaboeva-ingliz-tilining-oltin-qoidalari"
"Джон Грей: Мужчины с Марса  женщины с Венеры","99000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/600abb8a1de4e.png.webp","https://asaxiy.uz/uz/product/dzhon-grej-muzhchiny-s-marsa-zhenshiny-s-venery"
"В.Драгунский: Денискины рассказы","42900","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/5e15c099e4217.jpg.webp","https://asaxiy.uz/uz/product/v-dragunskij-deniskiny-rasskazy"
"Adham Sharqoviy: Qur'ondan maktublar","89000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/698edff14bd4f.jpg","https://asaxiy.uz/uz/product/adham-sharqoviy-qurondan-maktublar"
"Toni Bler: Yetakchilik san'ati. 21-asr uchun qimmatli saboqlar (lotin)","109000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/690dba9b4b7cc.jpeg","https://asaxiy.uz/uz/product/toni-bler-etakchilik-sanati-21-asr-uchun-qimmatli-saboqlar-lotin"
"Tog‘ay Murod: Ot kishnagan oqshom (Yoshlar nashriyot uyi)","29000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/68c3c9d72749c.jpg","https://asaxiy.uz/uz/product/togay-murod-ot-kishnagan-oqshom-yoshlar-nashriyot-uyi"
"Pol Kalantini: So'nggi nafas havoga qorishmasdan","90000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/68370a6da4f6b.jpg.webp","https://asaxiy.uz/uz/product/pol-kalantini-sunggi-nafas-havoga-qorishmasdan"
"Kumon: Mening kitobim. Alifbo o'yinlari (4-5-6 ёш)","129000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/68270dfcc6f52.png.webp","https://asaxiy.uz/uz/product/kumon-mening-kitobim-alifbo-uyinlar-4-5-6-yosh"
"Артур Шопенгауэр: Афоризмы житейской мудрости (Азбука-классика)","89000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/6823438d63234.jpg.webp","https://asaxiy.uz/uz/product/artur-shopengauer-aforizmy-jiteyskoy-mudrosti-azbuka-klassika"
"Xosiyat Lutfullayeva: E'zoz abadiyat","47400","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/67d558fd8ae2b.jpg.webp","https://asaxiy.uz/uz/product/hosiyat-lutfullaeva-ezoz-abadiyat"
"Nurali Qobul: Ostingdagi otingu qo‘yningdagi xotin","69000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/6751db74c505c.jpg.webp","https://asaxiy.uz/uz/product/nurali-qobul-ostingdagi-otingu-quyningdagi-hotin"
"Jadid adabiyoti durdonalari: Is'hoqxon To'ra Ibrat","47400","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/666d7fb113797.jpg.webp","https://asaxiy.uz/uz/product/jadid-adabiyoti-durdonalari-ishoqhon-tura-ibrat"
"Abbos Said: Munavvar qorining so'nggi nidosi","36300","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/66508f24c7b83.jpg.webp","https://asaxiy.uz/uz/product/abbos-said-munavvar-qorining-sunggi-nidosi"
"Usborne Economics for beginners","89000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/655f24411ea01.jpg.webp","https://asaxiy.uz/uz/product/usborne-economics-for-beginners"
"Agata Kristi: Endxauz jumbog‘i (qattiq muqova)","58400","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/64df3c48bb013.jpg.webp","https://asaxiy.uz/uz/product/agata-kristi-endhauz-jumbogi-qattiq-muqova"
"Umid Ali : Ikki qutb","58400","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/64574a0342531.jpg.webp","https://asaxiy.uz/uz/product/umid-ali-ikki-qutb"
"Marjona Nurmuhammedova: Qizalog'im Safiya","42900","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/6457349ed58c1.jpg.webp","https://asaxiy.uz/uz/product/marjona-nurmuhammedova-qizalogim-safiya"
"Richard Brenson: Mening orzularim va muvaffaqiyatlarim","89000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/639088bd5a3b2.jpg.webp","https://asaxiy.uz/uz/product/richard-brenson-mening-orzularim-va-muvaffakiyatlarim"
"Саидамон Исомаддинов: Бизнес и Ислам","115000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/6364fc0689d49.jpg.webp","https://asaxiy.uz/uz/product/saidamon-isomaddinov-biznes-i-islam"
"Headway Beginner - Student's book (+Workbook with key) 5th Edition","139000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/635d1343c5ffb.jpg.webp","https://asaxiy.uz/uz/product/headway-beginner-students-book-workbook-with-key-5th-edition"
"Nafisa Nasimova: Amerika orzusi yoki AQSH viza turlari","86900","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/6305aa869b747.jpg.webp","https://asaxiy.uz/uz/product/nafisa-nasimova-amerika-orzusi-eki-aksh-viza-turlari"
"Erkin Vohidov: O‘zbegim (Nurafshon business)","54000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/62ea37a612306.png.webp","https://asaxiy.uz/uz/product/erkin-vohidov-uzbegim-2"
"Abror Zohidov: Xiyonat","32000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/6026792eeaab3.png.webp","https://asaxiy.uz/uz/product/abror-zohidov-hiyonat-tohir-malik-maqtagan-kitob"
"Raymond Murphy: English Grammar in Use (Fifth edition)","32000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/5fa3d064ec784.jpg.webp","https://asaxiy.uz/uz/product/raymond-murphy-english-grammar-in-use-fifth-edition"
"Hermann Hesse: G'ildiraklar ostida","77000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/68c16d4856814.jpg","https://asaxiy.uz/uz/product/hermann-hesse-gildiraklar-ostida"
"Әжинияз: Шығармалары","69300","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/67d7cb71a8dfd.jpg.webp","https://asaxiy.uz/uz/product/ejiniyaz-shygarmalary"
"Raxshona Ahmedova: Tongotar","47400","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/67b9a23da3f1e.jpg.webp","https://asaxiy.uz/uz/product/rahshona-ahmedova-tongotar"
"Bilimlar dunyosi: Kashfiyotlar va kashshoflar","35000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/678252092d0a8.jpg.webp","https://asaxiy.uz/uz/product/bilimlar-dunyosi-kashfiyotlar-va-kashshoflar"
"Aqlli boshqotirmalar 9-kitob (5+)","32000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/6798a7aed56d0.jpg.webp","https://asaxiy.uz/uz/product/aqlli-boshqotirmalar-9-kitob-5"
"Namoz ko'zimning nuri (namoz o'qish tartib-qoidalari)","36300","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/6752ddae1737b.jpg.webp","https://asaxiy.uz/uz/product/namoz-kuzimning-nuri-namoz-uqish-tartib-qoidalari-2"
"Pol Oster: Nyu-York trilogiyasi","86900","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/67d80d323409b.jpg.webp","https://asaxiy.uz/uz/product/pol-oster-nyu-york-trilogiyasi"
"To'lqin Nurmuhammad: Diaglessa Gul","25400","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/66ffcb80d0399.jpg.webp","https://asaxiy.uz/uz/product/diaglessa-gul-tulqin-nurmuhammad-2"
"Odinaxon Muhammad Sodiq: Qizlarjon...","59000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/65f0038c915a5.jpg.webp","https://asaxiy.uz/uz/product/odinahon-muhammad-sodiq-s"
"Usborne Law for beginners","89000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/6574928c2cceb.jpg.webp","https://asaxiy.uz/uz/product/usborne-law-for-beginners"
"Usborne Philosophy for beginners","89000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/65748ef90ad75.jpg.webp","https://asaxiy.uz/uz/product/usborne-philosophy-for-beginners"
"Artur Konan Doyl: Bogemiyadagi mojaro","32000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/6393255ba019b.jpg.webp","https://asaxiy.uz/uz/product/artur-konan-doil-bogemiyadagi-mozharo"
"Ethem Emin Nemutlu: Qay birimiz sevmaganmiz","47400","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/638780b710207.jpg.webp","https://asaxiy.uz/uz/product/ethem-emin-nemutlu-kai-birimiz-sevmaganmiz-2"
"Zolim Istanbul (Turk hikoyalari)","36300","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/62cbf340384cf.jpg.webp","https://asaxiy.uz/uz/product/zolim-istanbul-turk-hikoyalari"
"Генри Форд: Моя жизнь  мои достижения (A4)","329000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/681f7e9c1847e.jpg","https://asaxiy.uz/uz/product/genri-ford-moya-zhizn-moi-dostizheniya"
"Kadir Akel: Dard etma  Alloh yetar","62000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/68e8a54c013f5.jpg","https://asaxiy.uz/uz/product/kadir-akel-dard-etma-alloh-etar"
"Fotih Duman: ISHQ. Oshiqlik ilmi","89000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/68402771ebb02.webp","https://asaxiy.uz/uz/product/fotih-duman-ishq-oshiqlik-ilmi"
"Doktor Saloh Muhammad Abul Hoj: Ilm olish yo'lida 13 tavsiya","75900","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/680a0d2db5fec.jpg.webp","https://asaxiy.uz/uz/product/doktor-saloh-muhammad-abul-hoj-ilm-olish-yulida-13-tavsiya"
"Abu Homid G‘azzoliy: Aldanganlar","33000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/67e3ca7a2f765.jpg.webp","https://asaxiy.uz/uz/product/abu-homid-gazzoliy-aldanganlar"
"Hazrati Zaynab roziyallohu anho","109000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/67c5759825978.jpg.webp","https://asaxiy.uz/uz/product/hazrati-zaynab-roziyallohu-anho"
"Николай Носов: Мишкина Каша (Школьная Библиотека)","47400","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/66fd26deeab3a.jpg.webp","https://asaxiy.uz/uz/product/nikolay-nosov-mishkina-kasha-shkolnaya-biblioteka"
"Ibn Kasir: Qissasul anbiyo (4ta kitob)","279000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/66b7200bb5b3f.jpg.webp","https://asaxiy.uz/uz/product/ibn-kasir-qissasul-anbiyo-4ta-kitob"
"Abdulkarim Hasan: To'y bo'lsin qolgani sizga bog'liq","42900","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/6596a8661f1a2.jpg.webp","https://asaxiy.uz/uz/product/abdulkarim-hasan-tuy-bulsin-qolgani-sizga-bogliq"
"Brian Tracy: Master Your Time  Master Your Life","149000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/67ee58a742be2.jpg.webp","https://asaxiy.uz/uz/product/brian-tracy-master-your-time-master-your-life"
"F.Scott Fitzgerald: The Great Gatsby  2020  А5","89000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/6454ce360a63d.jpg.webp","https://asaxiy.uz/uz/product/fscott-fitzgerald-the-great-gatsby-hardcover"
"O‘tkir Hoshimov: Sirli yulduz (Nurli dunyo)","32000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/63d1166221248.jpg.webp","https://asaxiy.uz/uz/product/utkir-hoshimov-sirli-yulduz"
"Janoza masalalari","32000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/63c3d83294539.jpg.webp","https://asaxiy.uz/uz/product/zhanoza-masalalari"
"Abdulla Qodiriy: Mehrobdan chayon (qattiq muqova)","42900","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/62a96af4dd0b7.jpg.webp","https://asaxiy.uz/uz/product/abdulla-kodirii-mehrobdan-chaen-kattik-mukova"
"Isoqjon Nishonov: Afg‘on shamoli (3-4 kitoblar)","59000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/60cb10036a1ef.jpg.webp","https://asaxiy.uz/uz/product/isokzhon-nishonov-afgon-shamoli-3-4-kitoblar"
"Федор Достоевский: Униженные и оскорбленные (Азбука)","99000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/6052fa9d72245.png.webp","https://asaxiy.uz/uz/product/fedor-dostoevskij-unizhennye-i-oskorblennye"
"Chingizxon Yasog‘i va Temur Tuzuklari","65000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/6030f39cd3902.png.webp","https://asaxiy.uz/uz/product/chingizhon-yasogi-va-temur-tuzuklari"
"Elektr olami (qo‘shimcha dars)","18700","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/5fe1e6ec37c63.png.webp","https://asaxiy.uz/uz/product/elektr-olami-qushimcha-dars"
"Ruscha-o‘zbekcha va o‘zbekcha-ruscha lug‘at (20-nashr)","42900","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/5fa273d674ee3.png.webp","https://asaxiy.uz/uz/product/russko-uzbekskij-i-uzbeksko-russkij-slovar"
"Anton Chexov: Semiz va oriq (hikoyalar)","54000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/615dd67a3eb51.jpg.webp","https://asaxiy.uz/uz/product/anton-chehov-semiz-va-orik-hikoyalar"
"Xudoyberdi To‘xtaboyev: Qiz bolaga tosh otmang (Yangi Asr Avlodi)","54000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/64bd86eacced8.jpg","https://asaxiy.uz/uz/product/hudojberdi-tuhtaboev-qiz-bolaga-tosh-otmang-yaa"
"Nargiza Usanboyeva: Uchinchi taqdir","47400","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/62a5afcf1893b.jpg","https://asaxiy.uz/uz/product/nargiza-usanboeva-uchinchi-takdir"
"Hayırlısı Özel Tasarımlı Huzur Ajandası","79000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/69621ce1a12ef.jpg","https://asaxiy.uz/uz/product/hayirlisi-ozel-tasarimli-huzur-ajandasi"
"Muhammad Sodiq Muhammad Ismoil: Qizi borlarga xushxabar","45000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/694141e326914.jpg","https://asaxiy.uz/uz/product/muhammad-sodiq-muhammad-ismoil-qizi-borlarga-hushhabar"
"Karl Gustav Yung: Tashqiga boqqan ro'yo ko'rar  ichiga boqqan uyg'onar","45000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/6926a88225d38.jpg","https://asaxiy.uz/uz/product/karl-gustav-yung-tashqiga-boqqan-ruyo-kurar-ichiga-boqqan-uygonar"
"Акром Малик: Петля","109000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/68f8a4992d41d.jpg","https://asaxiy.uz/uz/product/akrom-malik-petlya"
"Pirimqul Qodirov: Uch ildiz (Dunyo nashr)","45000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/687e0a32e823a.jpg","https://asaxiy.uz/uz/product/pirimqul-qodirov-uch-ildiz-dunyo-nashr"
"Fotih Duman: ISHQ. Muhabbat ishonchdan tug'iladi","88000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/684026d0ca356.jpg.webp","https://asaxiy.uz/uz/product/fotih-duman-ishq-muhabbat-ishonchdan-tugiladi"
"Jek London: Oq So‘yloq (Adabiyot uchqunlari)","36300","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/67b440d0a7782.jpg.webp","https://asaxiy.uz/uz/product/jek-london-oq-suyloq-adabiyot-uchqunlari"
"Lev Tolstoy: Urush va tinchlik (1-4 kitoblar  O'zbekiston )","149000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/6799d20ec8a35.jpg.webp","https://asaxiy.uz/uz/product/lev-tolstoy-urush-va-tinchlik-1-4-kitoblar-uzbekiston"
"Mustafo O'zkan: Psixolog kundaligi","58400","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/676a603ab8576.jpg.webp","https://asaxiy.uz/uz/product/mustafo-uzkan-psiholog-kundaligi"
"Наргиза Нурмаҳаммедова: Карусель","32000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/670680502f087.jpg.webp","https://asaxiy.uz/uz/product/nargiza-nurmahammedova-karusel"
"Muhammad Bobur: Islom osmonidagi yulduzlar. Sahobalar hayotidan 365 tuhfa","129000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/66b73413412b0.jpg.webp","https://asaxiy.uz/uz/product/muhammad-bobur-islom-olamidagi-yulduzlar-sahobalar-hayotidan-365-tuhfa"
"Xadicha Ug'ur: Payg‘ambarlar Qissasi (Birinchi va ikkinchi kitoblar)","119000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/66b601ebcd7ee.jpg.webp","https://asaxiy.uz/uz/product/hadicha-ugur-paygambarlar-qissasi-birinchi-va-ikkinchi-kitoblar"
"Seljuk O'zyurt: Kitobchi","69300","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/668789064207a.jpg.webp","https://asaxiy.uz/uz/product/seljuk-uzyurt-kitobchi"
"Usborne Politics for beginners","89000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/655f324313876.jpg.webp","https://asaxiy.uz/uz/product/usborne-politics-for-beginners"
"Jyul Vern: O‘n besh yoshli kapitan (Gʻafur Gʻulom)","47400","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/651e78d16cf93.jpg.webp","https://asaxiy.uz/uz/product/jyul-vern-un-besh-yoshli-kapitan-gafur-gulom"
"Ishmael Bix: Ertaga O‘ldirgani boraman. Askar Bolakayning xotiralari","54000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/6495c6f1de39d.jpg.webp","https://asaxiy.uz/uz/product/ishmael-bih-ertaga-uldirgani-boraman-askar-bolakayning-hotiralari"
"Cambridge Ielts 13 with answers (+CD)","58400","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/625421d84533c.jpg.webp","https://asaxiy.uz/uz/product/cambridge-ielts-13-with-answers-cd"
"Imom Abu Iso Muhammad Termiziy: Shamoili Muhammadiya","129000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/641076166c09e.jpg.webp","https://asaxiy.uz/uz/product/imom-abu-iso-muhammad-termizii-shamoilul-muhammadiya"
"Toxir Malik: Padarkush","60000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/62b559c37c9e6.jpg.webp","https://asaxiy.uz/uz/product/tohir-malik-padarkush"
"Hazrati Oisha (Mo‘minlar onasi Oisha roziyallohu anho)","109000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/66278488742d7.jpg","https://asaxiy.uz/uz/product/azrati-oisha-roziyallohu-anho-muminlar-onasi"
"Mirkarim Osim: To‘maris (Yangi Asr Avlodi)","42900","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/64ee28c134bf5.jpg","https://asaxiy.uz/uz/product/sharifa-salimova-tumaris"
"Benjamin Grem: Aqlli investor","229000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/6961eff2a4205.jpg","https://asaxiy.uz/uz/product/benjamin-grem-aqlli-investor"
"Pirimqul Qodirov: Avlodlar dovoni (Global Books)","39000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/68d7b551d1416.jpg","https://asaxiy.uz/uz/product/pirimqul-qodirov-avlodlar-dovoni-global-books"
"Kitob  Почемучка  Малышам о планете земля ","39500","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/68b7c1c5d1a20.jpg","https://asaxiy.uz/uz/product/knijka-pochemuchka-malysham-o-planete-zemlya"
"Zeus Qabadayi: Sevsaydi  ketmasdi","49000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/687e072937aa5.jpg","https://asaxiy.uz/uz/product/zeus-qabadayi-sevsaydi-ketmasdi"
"Abdusattor Ikrom: Alloh taolo sizni eslashini xohlaysizmi?","42900","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/679f5bc91d2ff.jpg.webp","https://asaxiy.uz/uz/product/abdusattor-ikrom-alloh-taolo-sizni-eslashini-hohlaysizmi"
"Полезные привычки с автобусом аклвой","73000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/67910f36e8f8d.jpg.webp","https://asaxiy.uz/uz/product/poleznye-privychki-s-avtobusom-aklvoy"
"Ertaklar poyezdi: Chux Chux 2-kitob (Ertaklar yordamida fe'l atvor tarbiyasi)","25400","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/678213d83afcd.jpg.webp","https://asaxiy.uz/uz/product/ertaklar-poezdi-chuh-chuh-2-kitob-ertaklar-yordamida-fel-atvor-tarbiyasi"
"Ertaklar shahri: Puf Puf 1-kitob (Ertaklar yordamida fe'l atvor tarbiyasi)","25400","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/67820dde7a9b8.jpg.webp","https://asaxiy.uz/uz/product/ertaklar-shahri-puf-puf-1-kitob-ertaklar-yordamida-fel-atvor-tarbiyasi"
"Mahmudxo'ja Behbudiy: Padarkush","33000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/66f586a69c4a2.jpg.webp","https://asaxiy.uz/uz/product/mahmudhuja-behbudiy-padarkush"
"Агата Кристи: Большая четверка","115000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/6655e4b38dac9.jpg.webp","https://asaxiy.uz/uz/product/agata-kristi-bolshaya-chetverka"
"Odil Yoqubov: Oq qushlar  oppoq qushlar","47400","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/661cb9279fcca.png.webp","https://asaxiy.uz/uz/product/odil-yoqubov-oq-qushlar-oppoq-qushlar"
"O.V. Uzorova  Ye.A. Nefyodova: Matematikadan 3000 ta yangi misollar (1 dan 5 gacha hisoblash 1-sinf)","25400","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/661389d9ca38f.jpg.webp","https://asaxiy.uz/uz/product/ov-uzorova-yea-nefyodova-matematikadan-3000-ta-yangi-misollar-1-dan-5-gacha-hisoblash-1-sinf"
"Murod Chovush: Hech","47400","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/65f06dea7e36b.jpg.webp","https://asaxiy.uz/uz/product/murod-chovush-hech-2"
"Ernest Seton-Tompson: Yovvoyi Yo‘rg‘a (Yumshoq muqova)","58400","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/651d620866fc8.jpg.webp","https://asaxiy.uz/uz/product/ernest-seton-tompson-yovvoyi-yurga-yumshoq-muqova"
"Ziyouddin Ashraf: Qurʼoniy Bilimlar yoxud qiziqarli islomiy savol-javoblar","79000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/64ea6566b3a58.jpg.webp","https://asaxiy.uz/uz/product/ziyouddin-ashraf-quroniy-bilimlar-yohud-qiziqarli-islomiy-savol-javoblar"
"Artur Konan Doyl: Masgreyvlar udumi (The Musgrave ritual)","32000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/64e1c25a6ccc0.jpg.webp","https://asaxiy.uz/uz/product/artur-konan-doyl-masgreyvlar-udumi-the-musgrave-ritual"
"Nazar Eshonqul: Saylanma 2","69000","https://cdn.asaxiy.uz/asaxiy-content/product/main_image/desktop/64c9e79465157.jpg.webp","https://asaxiy.uz/uz/product/nazar-eshonqul-saylanma-2"
